base_bid,pred_threshold,won,click,spend,trimmed_bids,CTR,CPM,CPC,blended_score
0.22499999999999998,0.3,51826,154,3399303,0,0.002971481495774322,65590.68807162427,22073.396103896102,0.28178288889746456
0.24999999999999997,0.3,53709,158,3695692,0,0.002941778845258709,68809.54774804968,23390.45569620253,0.2890377945798825
0.27499999999999997,0.3,55318,159,3962006,0,0.002874290466032756,71622.36523373947,24918.276729559748,0.29081548337052876
0.29999999999999993,0.3,56647,161,4194152,0,0.0028421628682895827,74040.14334386641,26050.63354037267,0.2944325704482465
0.32499999999999996,0.3,57716,161,4386612,0,0.0027895211033335645,76003.3959387345,27246.037267080745,0.29440098538927284
0.35,0.3,58580,163,4550974,0,0.002782519631273472,77688.18709457153,27920.085889570553,0.29803314814240045
0.3749999999999999,0.3,59418,163,4713216,0,0.0027432764482143456,79323.03342421488,28915.435582822087,0.298009602232565
0.3999999999999999,0.3,60097,164,4851522,0,0.002728921576784199,80728.18942709286,29582.451219512193,0.29981917112788875
0.42499999999999993,0.3,60569,164,4953520,0,0.0027076557314797997,81783.09035975499,30204.39024390244,0.2998064116207061
0.44999999999999996,0.3,60999,164,5049434,0,0.002688568665060083,82778.96358956704,30789.231707317074,0.29979495938085426
0.47499999999999987,0.3,61363,165,5132355,0,0.00268891677395173,83639.24514772746,31105.18181818182,0.30161335006437107
0.4999999999999999,0.3,61693,166,5209936,0,0.0026907428719627835,84449.38647820661,31385.156626506025,0.30343262754135947
0.5249999999999999,0.3,61938,166,5268854,0,0.0026800994542930025,85066.582711744,31740.0843373494,0.30342624149075764
0.5499999999999999,0.3,62117,166,5313282,0,0.00267237632210184,85536.68077981874,32007.722891566264,0.30342160761144293
0.5749999999999998,0.3,62283,166,5355710,0,0.002665253761058395,85989.91699179552,32263.31325301205,0.30341733407481686
0.5999999999999999,0.3,62419,166,5391447,0,0.0026594466428491326,86375.0941219821,32478.59638554217,0.3034138498038913
0.6249999999999999,0.3,62503,166,5414240,0,0.00265587251811913,86623.68206326096,32615.90361445783,0.3034117053290533
0.6499999999999998,0.3,62574,167,5433800,0,0.002668840093329498,86837.98382714865,32537.724550898205,0.3052376676923613
0.6749999999999998,0.3,62619,167,5446522,0,0.0026669221801689583,86978.74447052811,32613.904191616766,0.305236516944465
0.6999999999999998,0.3,62663,167,5459043,0,0.0026650495507715877,87117.48559756156,32688.880239520957,0.3052353933668266
0.7249999999999999,0.3,62677,167,5463102,0,0.002664454265520047,87162.7869872521,32713.185628742514,0.30523503619567566
0.7499999999999999,0.3,62681,167,5464301,0,0.0026642842328616326,87176.35328089852,32720.36526946108,0.3052349341760806
0.7749999999999998,0.3,62681,167,5464301,0,0.0026642842328616326,87176.35328089852,32720.36526946108,0.3052349341760806
0.7999999999999998,0.3,62681,167,5464301,0,0.0026642842328616326,87176.35328089852,32720.36526946108,0.3052349341760806
0.8249999999999998,0.3,62681,167,5464301,0,0.0026642842328616326,87176.35328089852,32720.36526946108,0.3052349341760806
0.8499999999999998,0.3,62681,167,5464301,0,0.0026642842328616326,87176.35328089852,32720.36526946108,0.3052349341760806
0.8749999999999998,0.3,62681,167,5464301,0,0.0026642842328616326,87176.35328089852,32720.36526946108,0.3052349341760806
0.8999999999999998,0.3,62681,167,5464301,0,0.0026642842328616326,87176.35328089852,32720.36526946108,0.3052349341760806
0.9249999999999998,0.3,62681,167,5464301,0,0.0026642842328616326,87176.35328089852,32720.36526946108,0.3052349341760806
0.9499999999999998,0.3,62681,167,5464301,0,0.0026642842328616326,87176.35328089852,32720.36526946108,0.3052349341760806
0.9749999999999998,0.3,62681,167,5464301,0,0.0026642842328616326,87176.35328089852,32720.36526946108,0.3052349341760806
0.1,0.35000000000000003,31635,100,1629353,0,0.00316105579263474,51504.75738896791,16293.53,0.18371481529376266
0.125,0.35000000000000003,34431,113,1861569,0,0.0032819261711829455,54066.655049228895,16474.061946902653,0.20742370115725525
0.15,0.35000000000000003,36862,128,2108664,0,0.0034724106125549347,57204.2754055667,16473.9375,0.2348107190948057
0.175,0.35000000000000003,39051,137,2373433,0,0.00350823282374331,60777.777777777774,17324.328467153286,0.25119584878515505
