base_bid,pred_threshold,won,click,spend,trimmed_bids,CTR,CPM,CPC,blended_score
0.44999999999999996,0.25,40445,159.0,3359995.0,0,0.003931264680430214,83075.65830139696,21132.044025157233,0.29144966789916726
0.47499999999999987,0.25,40912,159.0,3452375.0,0,0.0038863903011341415,84385.38815017599,21713.05031446541,0.2914227432715896
0.4999999999999999,0.25,41264,159.0,3526633.0,0,0.0038532376890267547,85465.12698720433,22180.081761006288,0.29140285170432517
0.5249999999999999,0.25,41586,159.0,3595937.0,0,0.003823402106478142,86469.89371423075,22615.955974842767,0.291384950354796
0.5499999999999999,0.25,41838,160.0,3651853.0,0,0.0038242745829150534,87285.55380276304,22824.08125,0.29320365565884
0.5749999999999998,0.25,42106,160.0,3712582.0,0,0.0037999335011637296,88172.279485109,23203.6375,0.2931890510097892
0.5999999999999999,0.25,42330,160.0,3764782.0,0,0.0037798251830852823,88938.8613276636,23529.8875,0.2931769860189421
0.6249999999999999,0.25,42471,160.0,3799191.0,0,0.003767276494549222,89453.76845376845,23744.94375,0.29316945680582046
0.6499999999999998,0.25,42627,160.0,3837350.0,0,0.0037534895723367817,90021.58256504092,23983.4375,0.293161184652493
0.6749999999999998,0.25,42750,161.0,3868299.0,0,0.0037660818713450292,90486.52631578948,24026.701863354036,0.29498692185007974
0.6999999999999998,0.25,42840,161.0,3891484.0,0,0.003758169934640523,90837.6283846872,24170.708074534163,0.29498217468805704
0.7249999999999999,0.25,42911,161.0,3910273.0,0,0.003751951714012724,91125.18934538928,24287.4099378882,0.2949784437556804
0.7499999999999999,0.25,42954,161.0,3921990.0,0,0.0037481957442845834,91306.7467523397,24360.186335403727,0.29497619017384347
0.7749999999999998,0.25,43001,161.0,3934914.0,0,0.0037440989744424546,91507.49982558546,24440.459627329194,0.2949737321119382
0.7999999999999998,0.25,43032,161.0,3943524.0,0,0.0037414017475367167,91641.66201896264,24493.937888198758,0.29497211377579474
0.8249999999999998,0.25,43061,161.0,3951839.0,0,0.003738882051043868,91773.04289264067,24545.583850931678,0.29497060195789904
0.8499999999999998,0.25,43086,161.0,3959020.0,0,0.0037367126212690897,91886.45963886181,24590.186335403727,0.29496930030003415
0.8749999999999998,0.25,43099,162.0,3962837.0,0,0.0037587879069119934,91947.30736211978,24461.956790123455,0.2968007272896018
0.8999999999999998,0.25,43100,162.0,3963133.0,0,0.0037587006960556842,91952.04176334107,24463.783950617282,0.296800674963088
