noBidThreshold,minBid,bidRange,sigmoidDegree,won,click,spend,trimmed_bids,CTR,CPM,CPC,blended_score
0.3666666666666667,100,200,-40,17522,134.0,1239426.0,0,0.007647528820910855,70735.41833124073,9249.44776119403,0.24822488092891015
0.3666666666666667,100,200,-50,17446,134.0,1232992.0,0,0.007680843746417517,70674.76785509572,9201.432835820895,0.24824486988421415
0.3666666666666667,100,250,-10,19345,139.0,1490632.0,0,0.007185319203928664,77055.15637115535,10723.971223021583,0.25703846424962995
0.3666666666666667,100,250,-20,18384,135.0,1359558.0,0,0.007343342036553525,73953.32898172324,10070.8,0.24986055067647758
0.3666666666666667,100,250,-30,17928,134.0,1301308.0,0,0.00747434181169121,72585.22980812137,9711.253731343284,0.24812096872337838
0.3666666666666667,100,250,-40,17709,134.0,1274692.0,0,0.007566773956745158,71979.8972273985,9512.626865671642,0.24817642801041073
0.3666666666666667,100,250,-50,17574,134.0,1257844.0,0,0.007624900421076591,71574.14362125867,9386.89552238806,0.2482113038890096
0.3666666666666667,150,50,-10,18405,126.0,1274667.0,0,0.006845965770171149,69256.56071719641,10116.404761904761,0.2331984885530118
0.3666666666666667,150,50,-20,18279,126.0,1256835.0,0,0.006893156080748399,68758.41129164615,9974.880952380952,0.23322680273935817
0.3666666666666667,150,50,-30,18226,125.0,1249827.0,0,0.0068583342477778995,68573.85054318007,9998.616,0.23138772782139402
0.3666666666666667,150,50,-40,18199,126.0,1246049.0,0,0.006923457332820485,68467.99274685422,9889.277777777777,0.2332449834906014
0.3666666666666667,150,50,-50,18191,126.0,1245166.0,0,0.0069265021164312025,68449.5629706998,9882.269841269841,0.23324681036076783
0.3666666666666667,150,100,-10,19435,137.0,1470603.0,0,0.007049138152817083,75667.76434268073,10734.328467153284,0.2533203919825993
0.3666666666666667,150,100,-20,19107,135.0,1422871.0,0,0.00706547338671691,74468.5717276391,10539.785185185185,0.24969382948657562
0.3666666666666667,150,100,-30,18992,135.0,1406540.0,0,0.007108256107834878,74059.60404380792,10418.814814814816,0.2497194991192464
0.3666666666666667,150,100,-40,18933,134.0,1398134.0,0,0.007077589394179475,73846.40574658004,10433.835820895523,0.24788291727287134
0.3666666666666667,150,100,-50,18902,134.0,1393787.0,0,0.007089196910379854,73737.54100095227,10401.39552238806,0.24788988178259155
0.3666666666666667,150,150,-10,20114,142.0,1613323.0,0,0.007059759371581983,80208.95893407577,11361.429577464789,0.26241767380476744
0.3666666666666667,150,150,-20,19581,138.0,1523527.0,0,0.007047648230427455,77806.3939533221,11040.050724637682,0.25513767984734737
0.3666666666666667,150,150,-30,19364,138.0,1488919.0,0,0.00712662673001446,76891.08655236522,10789.268115942028,0.2551850669470996
0.3666666666666667,150,150,-40,19260,138.0,1472856.0,0,0.0071651090342679125,76472.27414330217,10672.869565217392,0.25520815632965166
0.3666666666666667,150,150,-50,19197,137.0,1462865.0,0,0.007136531749752565,76202.79210293276,10677.846715328467,0.2533728281407606
0.3666666666666667,150,200,-10,20574,142.0,1712708.0,0,0.006901915038397978,83246.23310975016,12061.323943661971,0.26232296720485704
0.3666666666666667,150,200,-20,19872,139.0,1585493.0,0,0.006994766505636071,79785.27576489533,11406.424460431655,0.2569241326306544
0.3666666666666667,150,200,-30,19562,138.0,1531120.0,0,0.007054493405582251,78270.1155301094,11095.072463768116,0.2551417869524403
0.3666666666666667,150,200,-40,19393,138.0,1501683.0,0,0.007115969679781365,77434.28041045737,10881.760869565218,0.2551786727169597
0.3666666666666667,150,200,-50,19311,137.0,1487475.0,0,0.007094402154212625,77027.34192947025,10857.481751824818,0.25334755038343665
0.3666666666666667,150,250,-10,20902,142.0,1783340.0,0,0.006793608267151469,85319.10821930916,12558.732394366198,0.26225798314210913
0.3666666666666667,150,250,-20,20058,140.0,1623431.0,0,0.006979758699770665,80936.83318376707,11595.935714285713,0.258733309765317
0.3666666666666667,150,250,-30,19680,138.0,1555461.0,0,0.00701219512195122,79037.65243902439,11271.45652173913,0.25511640798226165
0.3666666666666667,150,250,-40,19491,138.0,1522145.0,0,0.007080190857318762,78094.7616848802,11030.036231884058,0.2551572054234822
0.3666666666666667,150,250,-50,19394,137.0,1504648.0,0,0.007064040424873672,77583.17005259359,10982.83211678832,0.2533293333458333
0.3666666666666667,200,50,-10,20654,139.0,1713470.0,0,0.006729931248184371,82960.68558148542,12327.122302158274,0.25676523147618335
0.3666666666666667,200,50,-20,20518,139.0,1685424.0,0,0.00677453942879423,82143.67872112291,12125.352517985611,0.2567919963845493
0.3666666666666667,200,50,-30,20414,139.0,1664299.0,0,0.0068090526109532675,81527.33418242382,11973.374100719424,0.25681270429384473
0.3666666666666667,200,50,-40,20374,138.0,1656094.0,0,0.006773338568764111,81284.67654854227,12000.68115942029,0.2549730940503494
0.3666666666666667,200,50,-50,20359,138.0,1653060.0,0,0.006778328994547866,81195.54005599489,11978.695652173914,0.25497608830581964
0.3666666666666667,200,100,-10,21230,142.0,1846039.0,0,0.006688648139425341,86954.26283560999,13000.274647887323,0.26219500706547344
0.3666666666666667,200,100,-20,20900,142.0,1775423.0,0,0.0067942583732057416,84948.46889952154,12502.978873239437,0.2622583732057417
0.3666666666666667,200,100,-30,20746,142.0,1743750.0,0,0.006844692952858382,84052.34744047046,12279.929577464789,0.26228863395353325
0.3666666666666667,200,100,-40,20654,142.0,1724656.0,0,0.006875181562893387,83502.27558826377,12145.464788732394,0.2623069271195543
0.3666666666666667,200,100,-50,20612,142.0,1716083.0,0,0.006889190762662527,83256.50106733941,12085.091549295774,0.26231533263941575
0.3666666666666667,200,150,-10,21498,142.0,1910248.0,0,0.0066052656061028935,88857.00995441436,13452.450704225352,0.26214497754548
0.3666666666666667,200,150,-20,21080,142.0,1818169.0,0,0.006736242884250474,86250.90132827325,12804.007042253521,0.2622235639123685
0.3666666666666667,200,150,-30,20876,142.0,1774332.0,0,0.006802069361946733,84993.86855719486,12495.295774647888,0.2622630597989863
0.3666666666666667,200,150,-40,20743,142.0,1745943.0,0,0.006845682880971894,84170.22610037122,12295.37323943662,0.2622892279104014
0.3666666666666667,200,150,-50,20682,142.0,1732925.0,0,0.006865873706604777,83789.0436128034,12203.697183098591,0.2623013424057811
0.3666666666666667,200,200,-10,21653,142.0,1948495.0,0,0.006557982727566619,89987.29968133746,13721.795774647888,0.2621166078183582
0.3666666666666667,200,200,-20,21197,142.0,1845537.0,0,0.0066990611879039486,87065.95272915979,12996.739436619719,0.2622012548945606
0.3666666666666667,200,200,-30,20976,142.0,1797206.0,0,0.006769641495041953,85679.15713196034,12656.38028169014,0.2622436030788434
0.3666666666666667,200,200,-40,20811,142.0,1761514.0,0,0.006823314593243958,84643.40973523617,12405.028169014084,0.2622758069377646
0.3666666666666667,200,200,-50,20733,142.0,1744707.0,0,0.006848984710365118,84151.20821878166,12286.669014084508,0.2622912090080373
0.3666666666666667,200,250,-10,21748,142.0,1972750.0,0,0.0065293360308993935,90709.49052786463,13892.605633802817,0.2620994198003579
0.3666666666666667,200,250,-20,21280,142.0,1865030.0,0,0.0066729323308270675,87642.38721804511,13134.014084507042,0.26218557758031447
0.3666666666666667,200,250,-30,21031,142.0,1809819.0,0,0.006751937615900337,86054.82383148685,12745.204225352112,0.2622329807513584
0.3666666666666667,200,250,-40,20857,142.0,1772086.0,0,0.006808265810039795,84963.60933979,12479.478873239437,0.2622667776678421
0.3666666666666667,200,250,-50,20758,142.0,1750654.0,0,0.006840736101743906,84336.35224973505,12328.549295774648,0.2622862598428646
0.3666666666666667,250,50,-10,21776,142.0,1976545.0,0,0.006520940484937546,90767.12894930199,13919.330985915492,0.2620943824727808
0.3666666666666667,250,50,-20,21730,142.0,1965025.0,0,0.006534744592728946,90429.13023469858,13838.204225352112,0.2621026649374556
0.3666666666666667,250,50,-30,21705,142.0,1958726.0,0,0.00654227136604469,90243.07763188206,13793.845070422536,0.26210718100144503
0.3666666666666667,250,50,-40,21698,142.0,1957050.0,0,0.006544381970688543,90194.94884321136,13782.042253521127,0.26210844736423133
0.3666666666666667,250,50,-50,21693,142.0,1955801.0,0,0.006545890379385055,90158.16161895542,13773.24647887324,0.26210935240944927
0.3666666666666667,250,100,-10,21897,142.0,2010039.0,0,0.00648490660821117,91795.1774215646,14155.204225352112,0.2620727621467449
0.3666666666666667,250,100,-20,21803,142.0,1985127.0,0,0.006512865202036417,91048.34197128835,13979.767605633802,0.2620895373030401
0.3666666666666667,250,100,-30,21763,142.0,1974742.0,0,0.006524835730368056,90738.5011257639,13906.633802816901,0.26209671962003905
0.3666666666666667,250,100,-40,21737,142.0,1968022.0,0,0.006532640198739476,90537.88471270185,13859.30985915493,0.26210140230106194
0.3666666666666667,250,100,-50,21729,142.0,1965937.0,0,0.006535045331124304,90475.26347277832,13844.62676056338,0.26210284538049283
0.3666666666666667,250,150,-10,21967,142.0,2029635.0,0,0.006464241817271362,92394.72845632085,14293.204225352112,0.2620603632721811
0.3666666666666667,250,150,-20,21843,142.0,1996057.0,0,0.006500938515771643,91381.99880968731,14056.739436619719,0.2620823812912812
0.3666666666666667,250,150,-30,21785,142.0,1980812.0,0,0.006518246499885242,90925.49919669497,13949.38028169014,0.26209276608174936
0.3666666666666667,250,150,-40,21758,142.0,1973696.0,0,0.006526335141097527,90711.27861016638,13899.267605633802,0.26209761926647673
0.3666666666666667,250,150,-50,21738,142.0,1968433.0,0,0.006532339681663447,90552.6267365903,13862.204225352112,0.2621012219908163
0.3666666666666667,250,200,-10,22015,142.0,2043296.0,0,0.006450147626618215,92813.80876674993,14389.408450704226,0.26205190675778917
0.3666666666666667,250,200,-20,21862,142.0,2001235.0,0,0.006495288628670753,91539.42914646419,14093.204225352112,0.2620789913590207
0.3666666666666667,250,200,-30,21803,142.0,1985686.0,0,0.006512865202036417,91073.98064486538,13983.704225352112,0.2620895373030401
0.3666666666666667,250,200,-40,21770,142.0,1977081.0,0,0.006522737712448323,90816.76619200734,13923.105633802817,0.26209546080928725
0.3666666666666667,250,200,-50,21749,142.0,1971424.0,0,0.006529035817738746,90644.35146443515,13883.267605633802,0.26209923967246146
0.3666666666666667,250,250,-10,22038,142.0,2049866.0,0,0.006443415917959888,93015.06488792086,14435.676056338029,0.26204786773259414
0.3666666666666667,250,250,-20,21885,142.0,2007394.0,0,0.0064884624171807175,91724.65158784555,14136.577464788732,0.26207489563212666
0.3666666666666667,250,250,-30,21817,142.0,1989495.0,0,0.006508685887152221,91190.12696521061,14010.528169014084,0.2620870297141096
0.3666666666666667,250,250,-40,21774,142.0,1978181.0,0,0.006521539450721044,90850.60163497749,13930.852112676057,0.26209474185225085
0.3666666666666667,250,250,-50,21759,142.0,1974242.0,0,0.006526035203823705,90732.20276667127,13903.112676056338,0.26209743930411245
0.45,100,50,-10,10242,97.0,571648.0,0,0.009470806483108768,55814.0988088264,5893.278350515464,0.18204612025350164
0.45,100,50,-20,10167,99.0,565525.0,0,0.009737385659486574,55623.58611193076,5712.373737373738,0.18584243139569195
0.45,100,50,-30,10107,99.0,560261.0,0,0.009795191451469279,55432.9672504205,5659.20202020202,0.1858771148708816
0.45,100,50,-40,10090,99.0,558992.0,0,0.00981169474727453,55400.5946481665,5646.383838383838,0.18588701684836473
0.45,100,50,-50,10079,99.0,558224.0,0,0.00982240301617224,55384.8596090882,5638.626262626262,0.18589344180970335
0.45,100,100,-10,10906,112.0,665398.0,0,0.010269576379974325,61012.10342930497,5941.053571428572,0.2097981094643482
0.45,100,100,-20,10741,112.0,653268.0,0,0.010427334512615212,60820.035378456385,5832.75,0.20989276434393275
0.45,100,100,-30,10665,112.0,648128.0,0,0.010501640881387718,60771.495546179096,5786.857142857143,0.20993734816519624
0.45,100,100,-40,10628,112.0,646044.0,0,0.010538200978547234,60786.97779450508,5768.25,0.20995928422349194
0.45,100,100,-50,10612,113.0,645805.0,0,0.010648322653599699,60856.10629476065,5715.088495575221,0.2118435390467053
0.45,100,150,-10,11550,119.0,773076.0,0,0.010303030303030303,66932.98701298701,6496.436974789916,0.22254545454545455
0.45,100,150,-20,11223,122.0,741017.0,0,0.01087053372538537,66026.64171790074,6073.9098360655735,0.22834050205341305
0.45,100,150,-30,11106,122.0,732168.0,0,0.010985053124437242,65925.4457050243,6001.377049180328,0.22840921369284417
0.45,100,150,-40,11053,122.0,728921.0,0,0.011037727313851444,65947.79697819595,5974.762295081967,0.2284408182064927
0.45,100,150,-50,11015,121.0,726420.0,0,0.010985020426690877,65948.25238311393,6003.471074380165,0.22659101225601455
0.45,100,200,-10,12037,127.0,861878.0,0,0.010550801694774445,71602.39262274653,6786.44094488189,0.2372395719259556
0.45,100,200,-20,11547,126.0,803862.0,0,0.010911925175370226,69616.52377240841,6379.857142857143,0.23563806419613126
0.45,100,200,-30,11360,126.0,783878.0,0,0.011091549295774649,69003.34507042254,6221.253968253968,0.23574583866837392
0.45,100,200,-40,11254,125.0,772839.0,0,0.011107161897991826,68672.38315265684,6182.712,0.2339370244115224
0.45,100,200,-50,11196,125.0,766030.0,0,0.011164701679171133,68419.9714183637,6128.24,0.23397154828022998
0.45,100,250,-10,12412,128.0,932708.0,0,0.0103126007089913,75145.6654850145,7286.78125,0.2389148331526675
0.45,100,250,-20,11765,126.0,843248.0,0,0.010709732256693583,71674.28814279643,6692.444444444444,0.23551674844492526
0.45,100,250,-30,11489,126.0,807395.0,0,0.010967011924449474,70275.4808947689,6407.896825396825,0.2356711162455788
0.45,100,250,-40,11347,126.0,789798.0,0,0.011104256631708822,69604.12443817749,6268.238095238095,0.23575346306993442
0.45,100,250,-50,11272,125.0,780203.0,0,0.011089425124201562,69216.02200141945,6241.624,0.23392638234724822
0.45,150,50,-10,11840,118.0,803254.0,0,0.009966216216216217,67842.39864864865,6807.237288135593,0.2205251842751843
0.45,150,50,-20,11752,117.0,790531.0,0,0.00995575221238938,67267.7842069435,6756.675213675214,0.2187007240547064
0.45,150,50,-30,11713,116.0,785292.0,0,0.009903525996755742,67044.4804917613,6769.758620689655,0.21685120650714435
0.45,150,50,-40,11710,116.0,785393.0,0,0.009906063193851409,67070.28181041844,6770.629310344828,0.21685272882540174
0.45,150,50,-50,11701,116.0,784144.0,0,0.009913682591231519,67015.12691222972,6759.862068965517,0.2168573004638298
0.45,150,100,-10,12451,124.0,918624.0,0,0.009959039434583568,73779.13420608787,7408.258064516129,0.2314299691152956
0.45,150,100,-20,12232,124.0,885388.0,0,0.010137344669718771,72382.93001962068,7140.225806451613,0.23153695225637672
0.45,150,100,-30,12158,125.0,875444.0,0,0.010281296265833196,72005.59302516862,7003.552,0.23344150503222721
0.45,150,100,-40,12115,124.0,868922.0,0,0.010235245563351217,71722.8229467602,7007.435483870968,0.2315956927925562
0.45,150,100,-50,12093,124.0,865786.0,0,0.010253865872818986,71593.97998842306,6982.145161290323,0.23160686497823685
0.45,150,150,-10,12894,129.0,1010045.0,0,0.010004653327128897,78334.49666511556,7829.806201550387,0.24054824654173187
0.45,150,150,-20,12534,129.0,949008.0,0,0.0102920057443753,75714.69602680708,7356.6511627906975,0.2407206579920797
0.45,150,150,-30,12377,128.0,924026.0,0,0.01034176294740244,74656.70194716005,7218.953125,0.2389323304957142
0.45,150,150,-40,12301,127.0,911361.0,0,0.010324363872855865,74088.3667994472,7176.070866141732,0.23710370923280444
0.45,150,150,-50,12262,127.0,905001.0,0,0.010357201109117599,73805.33355080737,7125.992125984252,0.2371234115745615
0.45,150,200,-10,13234,131.0,1082426.0,0,0.009898745655130724,81791.295148859,8262.79389312977,0.24412106557489663
0.45,150,200,-20,12719,129.0,987614.0,0,0.010142306785124617,77648.71452158189,7655.922480620155,0.24063083861652929
0.45,150,200,-30,12485,128.0,946387.0,0,0.01025230276331598,75801.92230676813,7393.6484375,0.23887865438526232
0.45,150,200,-40,12384,128.0,929056.0,0,0.0103359173126615,75020.67183462532,7258.25,0.23892882311486963
0.45,150,200,-50,12326,127.0,918945.0,0,0.010303423657309753,74553.38309264967,7235.787401574803,0.23709114510347679
0.45,150,250,-10,13474,132.0,1133410.0,0,0.009796645391123645,84118.30191479887,8586.439393939394,0.2458779872346742
0.45,150,250,-20,12864,129.0,1016756.0,0,0.010027985074626865,79038.86815920398,7881.829457364341,0.24056224559023065
0.45,150,250,-30,12578,128.0,964977.0,0,0.010176498648433773,76719.43075210685,7538.8828125,0.238833171916333
0.45,150,250,-40,12432,128.0,938740.0,0,0.010296010296010296,75509.97425997426,7333.90625,0.2389048789048789
0.45,150,250,-50,12371,127.0,927975.0,0,0.0102659445477326,75012.12513135558,7306.889763779527,0.2370686576377305
0.45,200,50,-10,13349,130.0,1096572.0,0,0.009738557195295528,82146.37800584313,8435.16923076923,0.2422067706808137
0.45,200,50,-20,13233,129.0,1072790.0,0,0.00974835638177284,81069.29645583012,8316.201550387597,0.24039446837451822
0.45,200,50,-30,13145,129.0,1054718.0,0,0.009813617344998098,80237.20045644732,8176.108527131783,0.24043362495245338
0.45,200,50,-40,13109,129.0,1047612.0,0,0.009840567549012129,79915.47791593561,8121.023255813953,0.2404497950748618
0.45,200,50,-50,13085,129.0,1042682.0,0,0.009858616736721436,79685.28849828047,8082.806201550387,0.2404606245874874
0.45,200,100,-10,13759,133.0,1190054.0,0,0.00966640017443128,86492.76836979431,8947.774436090225,0.2476180219228406
0.45,200,100,-20,13481,133.0,1130595.0,0,0.009865736963133299,83865.81114160671,8500.714285714286,0.2477376239960618
0.45,200,100,-30,13363,132.0,1106511.0,0,0.009878021402379705,82804.08590885281,8382.65909090909,0.2459268128414278
0.45,200,100,-40,13290,132.0,1091349.0,0,0.009932279909706547,82118.05869074493,8267.795454545454,0.24595936794582393
0.45,200,100,-50,13241,132.0,1080989.0,0,0.009969035571331471,81639.52873650027,8189.310606060606,0.24598142134279888
0.45,200,150,-10,13980,133.0,1241999.0,0,0.009513590844062947,88841.13018597997,9338.338345864662,0.2475263363246196
0.45,200,150,-20,13599,133.0,1158157.0,0,0.009780130891977351,85164.86506360762,8707.947368421053,0.24768626035336824
0.45,200,150,-30,13435,132.0,1123131.0,0,0.009825083736509118,83597.39486416077,8508.568181818182,0.24589505024190547
0.45,200,150,-40,13358,132.0,1107009.0,0,0.009881718820182663,82872.36113190597,8386.431818181818,0.24592903129210958
0.45,200,150,-50,13293,132.0,1093246.0,0,0.009930038366057324,82242.2327540811,8282.166666666666,0.24595802301963438
0.45,200,200,-10,14128,133.0,1277653.0,0,0.009413929784824462,90434.10249150623,9606.413533834586,0.2474665396890765
0.45,200,200,-20,13693,133.0,1179756.0,0,0.009712992039728328,86157.59877309574,8870.345864661655,0.24764597704201882
0.45,200,200,-30,13495,132.0,1136693.0,0,0.009781400518710634,84230.6780288996,8611.310606060606,0.24586884031122638
0.45,200,200,-40,13395,132.0,1115543.0,0,0.009854423292273236,83280.55244494215,8451.083333333334,0.24591265397536394
0.45,200,200,-50,13332,132.0,1102306.0,0,0.009900990099009901,82681.21812181217,8350.80303030303,0.24594059405940594
0.45,200,250,-10,14171,133.0,1288657.0,0,0.009385364476748289,90936.20774821819,9689.15037593985,0.24744940050423078
0.45,200,250,-20,13774,133.0,1198703.0,0,0.009655873384637723,87026.49920139393,9012.804511278195,0.24761170584896444
0.45,200,250,-30,13552,132.0,1149620.0,0,0.00974025974025974,84830.28335301063,8709.242424242424,0.24584415584415584
0.45,200,250,-40,13417,132.0,1120517.0,0,0.009838264887828874,83514.72013117687,8488.765151515152,0.2459029589326973
0.45,200,250,-50,13347,132.0,1105627.0,0,0.009889862890537199,82837.116955121,8375.962121212122,0.2459339177343223
0.45,250,50,-10,14176,133.0,1288180.0,0,0.009382054176072234,90870.48532731377,9685.563909774437,0.24744741432382517
0.45,250,50,-20,14148,133.0,1281150.0,0,0.009400621996041844,90553.43511450382,9632.706766917294,0.24745855501580694
0.45,250,50,-30,14129,133.0,1276299.0,0,0.0094132635006016,90331.87062070919,9596.233082706767,0.24746613991854277
0.45,250,50,-40,14124,133.0,1275026.0,0,0.009416595865193996,90273.71849334466,9586.661654135338,0.24746813933729822
0.45,250,50,-50,14123,133.0,1274775.0,0,0.009417262621256106,90262.33803016356,9584.774436090225,0.2474685393909355
0.45,250,100,-10,14254,133.0,1309745.0,0,0.009330714185491792,91886.1372246387,9847.706766917294,0.2474166103294769
0.45,250,100,-20,14194,133.0,1293842.0,0,0.009370156404114415,91154.14964069324,9728.135338345865,0.24744027566065047
0.45,250,100,-30,14168,133.0,1287036.0,0,0.009387351778656126,90841.05025409373,9676.962406015038,0.2474505928853755
0.45,250,100,-40,14154,133.0,1283373.0,0,0.009396636993076163,90672.10682492581,9649.421052631578,0.2474561640140275
0.45,250,100,-50,14144,133.0,1280775.0,0,0.009403280542986425,90552.53110859728,9629.887218045113,0.24746015014397368
0.45,250,150,-10,14289,133.0,1319537.0,0,0.009307859192385751,92346.35033942193,9921.33082706767,0.24740289733361326
0.45,250,150,-20,14216,133.0,1299716.0,0,0.009355655599324705,91426.28024760833,9772.300751879699,0.24743157517777664
0.45,250,150,-30,14185,133.0,1291656.0,0,0.009376101515685584,91057.87804018329,9711.699248120301,0.24744384272759318
0.45,250,150,-40,14168,133.0,1287219.0,0,0.009387351778656126,90853.96668548843,9678.338345864662,0.2474505928853755
0.45,250,150,-50,14154,133.0,1283486.0,0,0.009396636993076163,90680.09043379963,9650.270676691729,0.2474561640140275
0.45,250,200,-10,14313,133.0,1326441.0,0,0.009292251799063789,92673.86292181932,9973.24060150376,0.2473935328976201
0.45,250,200,-20,14235,133.0,1304890.0,0,0.009343168247277836,91667.72040744644,9811.203007518798,0.24742408276654854
0.45,250,200,-30,14192,133.0,1293552.0,0,0.009371476888387823,91146.56144306652,9725.954887218046,0.2474410679512145
0.45,250,200,-40,14174,133.0,1288806.0,0,0.00938337801608579,90927.47283758996,9690.270676691729,0.2474482086278333
0.45,250,200,-50,14165,133.0,1286449.0,0,0.009389339922343806,90818.84927638546,9672.54887218045,0.2474517857715881
0.45,250,250,-10,14324,133.0,1329597.0,0,0.009285115889416364,92823.02429488969,9996.96992481203,0.24738925135183165
0.45,250,250,-20,14247,133.0,1308201.0,0,0.009335298659366885,91822.91008633397,9836.097744360903,0.24741936101380196
0.45,250,250,-30,14195,133.0,1294369.0,0,0.009369496301514619,91184.85382176822,9732.097744360903,0.24743987959909058
0.45,250,250,-40,14180,133.0,1290461.0,0,0.009379407616361073,91005.71227080395,9702.714285714286,0.24744582638799847
0.45,250,250,-50,14168,133.0,1287254.0,0,0.009387351778656126,90856.43704121966,9678.601503759399,0.2474505928853755
0.5333333333333333,100,50,-10,6814,88.0,365815.0,0,0.012914587613736424,53685.79395362489,4156.988636363636,0.1677487525682419
0.5333333333333333,100,50,-20,6741,89.0,359029.0,0,0.013202788903723483,53260.49547544875,4034.0337078651687,0.16973985516041593
0.5333333333333333,100,50,-30,6712,89.0,356944.0,0,0.013259833134684148,53179.97616209774,4010.6067415730336,0.16977408169899233
0.5333333333333333,100,50,-40,6696,89.0,355610.0,0,0.013291517323775388,53107.82556750299,3995.61797752809,0.16979309221244707
0.5333333333333333,100,50,-50,6688,89.0,355175.0,0,0.013307416267942584,53106.309808612445,3990.7303370786517,0.16980263157894737
0.5333333333333333,100,100,-10,7245,102.0,425061.0,0,0.014078674948240166,58669.565217391304,4167.264705882353,0.19390175042348956
0.5333333333333333,100,100,-20,7111,104.0,412759.0,0,0.014625228519195612,58045.14133033329,3968.8365384615386,0.19786604620242645
0.5333333333333333,100,100,-30,7031,103.0,405494.0,0,0.014649409756791352,57672.30834874129,3936.8349514563106,0.1960623731268021
0.5333333333333333,100,100,-40,7002,102.0,403712.0,0,0.01456726649528706,57656.669522993434,3957.9607843137255,0.19419490535171768
0.5333333333333333,100,100,-50,6989,102.0,403154.0,0,0.014594362569752469,57684.074974960655,3952.4901960784314,0.19421116299639693
0.5333333333333333,100,150,-10,7605,106.0,484218.0,0,0.01393819855358317,63671.00591715976,4568.094339622641,0.20109019185942265
0.5333333333333333,100,150,-20,7410,109.0,464931.0,0,0.014709851551956815,62743.72469635627,4265.422018348624,0.2070077291129923
0.5333333333333333,100,150,-30,7311,111.0,457549.0,0,0.015182601559294214,62583.641088770346,4122.063063063063,0.21092774275375833
0.5333333333333333,100,150,-40,7258,109.0,453132.0,0,0.015017911270322403,62432.07495177735,4157.174311926606,0.20719256494401164
0.5333333333333333,100,150,-50,7240,109.0,452555.0,0,0.01505524861878453,62507.59668508287,4151.880733944954,0.20721496735308892
0.5333333333333333,100,200,-10,7935,114.0,544013.0,0,0.014366729678638942,68558.66414618777,4772.043859649123,0.21589276507991065
0.5333333333333333,100,200,-20,7646,114.0,509718.0,0,0.014909756735547999,66664.66126078996,4471.210526315789,0.21621858131405608
0.5333333333333333,100,200,-30,7495,114.0,493212.0,0,0.015210140093395597,65805.47031354236,4326.421052631579,0.21639881132876462
0.5333333333333333,100,200,-40,7407,113.0,483890.0,0,0.015255839071148913,65328.74308086945,4282.212389380531,0.2146080488972348
0.5333333333333333,100,200,-50,7363,112.0,479191.0,0,0.015211191090588076,65080.945266874915,4278.491071428572,0.21276307829071647
0.5333333333333333,100,250,-10,8185,118.0,590752.0,0,0.01441661576053757,72174.95418448381,5006.372881355932,0.2231954240017771
0.5333333333333333,100,250,-20,7787,114.0,535699.0,0,0.014639784255810967,68794.01566713754,4699.1140350877195,0.21605659782621386
0.5333333333333333,100,250,-30,7596,114.0,511364.0,0,0.015007898894154818,67320.16850974197,4485.649122807017,0.21627746660922018
0.5333333333333333,100,250,-40,7484,114.0,498220.0,0,0.015232495991448424,66571.3522180652,4370.350877192983,0.21641222486759631
0.5333333333333333,100,250,-50,7416,112.0,489636.0,0,0.015102481121898598,66024.2718446602,4371.75,0.21269785230950278
0.5333333333333333,150,50,-10,7836,107.0,512467.0,0,0.013654925982644206,65399.05564063297,4789.411214953271,0.2027384101350411
0.5333333333333333,150,50,-20,7786,106.0,505022.0,0,0.013614179296172618,64862.83072180838,4764.358490566037,0.20089578030497632
0.5333333333333333,150,50,-30,7758,106.0,501132.0,0,0.013663315287445217,64595.51430781129,4727.66037735849,0.2009252618997399
0.5333333333333333,150,50,-40,7749,106.0,500100.0,0,0.013679184410891727,64537.35965931088,4717.924528301887,0.2009347833738078
0.5333333333333333,150,50,-50,7746,106.0,499850.0,0,0.013684482313452104,64530.08004131164,4715.566037735849,0.200937962115344
0.5333333333333333,150,100,-10,8237,113.0,586809.0,0,0.01371858686414957,71240.62158552872,5193.0,0.2136856975730352
0.5333333333333333,150,100,-20,8091,113.0,564501.0,0,0.013966135211963911,69769.00259547646,4995.58407079646,0.21383422658172382
0.5333333333333333,150,100,-30,8028,113.0,555247.0,0,0.014075734927752865,69163.80169407075,4913.690265486725,0.2138999864111972
0.5333333333333333,150,100,-40,8009,113.0,552971.0,0,0.014109127231864152,69043.70083655887,4893.548672566371,0.21392002179366396
0.5333333333333333,150,100,-50,7993,112.0,550873.0,0,0.01401226072813712,68919.4295008132,4918.508928571428,0.2120437200732459
0.5333333333333333,150,150,-10,8498,118.0,640196.0,0,0.013885620145916686,75334.90232996,5425.389830508475,0.22287682663300457
0.5333333333333333,150,150,-20,8269,118.0,602383.0,0,0.014270165679042206,72848.34925625831,5104.940677966101,0.2231075539528799
0.5333333333333333,150,150,-30,8170,116.0,585780.0,0,0.01419828641370869,71698.89840881273,5049.827586206897,0.21942806275731613
0.5333333333333333,150,150,-40,8122,116.0,578924.0,0,0.014282196503324305,71278.50283181483,4990.724137931034,0.2194784088110855
0.5333333333333333,150,150,-50,8095,115.0,574688.0,0,0.014206300185299567,70992.9586164299,4997.286956521739,0.21761468920208885
0.5333333333333333,150,200,-10,8721,120.0,687117.0,0,0.013759889920880633,78788.78568971448,5725.975,0.22643775213434655
0.5333333333333333,150,200,-20,8366,120.0,623198.0,0,0.014343772412144394,74491.75233086302,5193.316666666667,0.2267880816291048
